id,files,abbr,name,typeOfIdentifier,expansion,enclosingMethod
Lorg/apache/maven/artifact/versioning/ComparableVersion;.main([Ljava/lang/String;)V#prev,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ComparableVersion.java;,prev,prev,VariableName,null,MethodName:main;
Lorg/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager;.updateSnapshotMetadata(Lorg/apache/maven/artifact/repository/metadata/RepositoryMetadata;Ljava/util/Map<Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/apache/maven/artifact/repository/metadata/Metadata;>;Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V|Lorg/apache/maven/artifact/repository/metadata/RepositoryMetadataStoreException;#0#prevMetadata,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java;,prev,prevMetadata,VariableName,previous,MethodName:updateSnapshotMetadata;
Lorg/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager;.resolveAlways(Lorg/apache/maven/artifact/repository/metadata/RepositoryMetadata;Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V|Lorg/apache/maven/artifact/repository/metadata/RepositoryMetadataResolutionException;#1#0#0#prevMetadata,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java;,prev,prevMetadata,VariableName,previous,MethodName:resolveAlways;
Lorg/apache/maven/artifact/repository/MavenArtifactRepository;.protocol(Ljava/lang/String;)Ljava/lang/String;#pos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/artifact/repository/MavenArtifactRepository.java;,pos,pos,VariableName,position,MethodName:protocol;
Lorg/apache/maven/artifact/repository/MavenArtifactRepository;.decode(Ljava/lang/String;)Ljava/lang/String;#0#pos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/artifact/repository/MavenArtifactRepository.java;,pos,pos,VariableName,position,MethodName:decode;
Lorg/apache/maven/repository/legacy/DefaultWagonManager;.verifyChecksum(Lorg/apache/maven/wagon/observers/ChecksumObserver;Ljava/io/File;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/wagon/Wagon;)V|Lorg/apache/maven/wagon/ResourceDoesNotExistException;|Lorg/apache/maven/wagon/TransferFailedException;|Lorg/apache/maven/wagon/authorization/AuthorizationException;#0#0#1#spacePos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/DefaultWagonManager.java;,pos,spacePos,VariableName,position,MethodName:verifyChecksum;
Lorg/apache/maven/repository/legacy/DefaultWagonManager;.verifyChecksum(Lorg/apache/maven/wagon/observers/ChecksumObserver;Ljava/io/File;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/wagon/Wagon;)V|Lorg/apache/maven/wagon/ResourceDoesNotExistException;|Lorg/apache/maven/wagon/TransferFailedException;|Lorg/apache/maven/wagon/authorization/AuthorizationException;#0#0#0#lastSpacePos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/DefaultWagonManager.java;,pos,lastSpacePos,VariableName,position,MethodName:verifyChecksum;
Lorg/apache/maven/plugin/descriptor/PluginDescriptorBuilderTest;.testBuildReader()V|Ljava/lang/Exception;#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/test/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilderTest.java;,pd,pd,VariableName,plugin descriptor,MethodName:testBuildReader;
Lorg/apache/maven/plugin/PluginManagerException;.(Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Ljava/lang/String;Lorg/apache/maven/project/MavenProject;Lorg/codehaus/plexus/PlexusContainerException;)V#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/PluginManagerException.java;,pd,pd,VariableName,plugin descriptor,MethodName:PluginManagerException;
Lorg/apache/maven/plugin/descriptor/MojoDescriptor;.hashCode()I#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java;,pd,pd,VariableName,plugin descriptor,MethodName:hashCode;
Lorg/apache/maven/plugin/PluginParameterExpressionEvaluatorTest;.newMojoExecution()Lorg/apache/maven/plugin/MojoExecution;#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/plugin/PluginParameterExpressionEvaluatorTest.java;,pd,pd,VariableName,plugin descriptor,MethodName:newMojoExecution;
Lorg/apache/maven/plugin/PluginManagerTest;.assertPluginDescriptor(Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/plugin/PluginManagerTest.java;,pd,pd,VariableName,plugin descriptor,MethodName:assertPluginDescriptor;
Lorg/apache/maven/plugin/descriptor/MojoDescriptor;.getParameterMap()Ljava/util/Map<Ljava/lang/String;Lorg/apache/maven/plugin/descriptor/Parameter;>;#0#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java;,pd,pd,VariableName,null,MethodName:getParameterMap;
Lorg/apache/maven/plugin/PluginParameterExpressionEvaluatorTest;.testShouldExtractPluginArtifacts()V|Ljava/lang/Exception;#pd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/plugin/PluginParameterExpressionEvaluatorTest.java;,pd,pd,VariableName,plugin descriptor,MethodName:testShouldExtractPluginArtifacts;
Lorg/apache/maven/cli/MavenCli;.encryption(Lorg/apache/maven/cli/CliRequest;)V|Ljava/lang/Exception;#0#passwd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,passwd,passwd,VariableName,password,MethodName:encryption;
Lorg/apache/maven/cli/MavenCli;.encryption(Lorg/apache/maven/cli/CliRequest;)V|Ljava/lang/Exception;#1#masterPasswd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,passwd,masterPasswd,VariableName,password,MethodName:encryption;
Lorg/apache/maven/cli/MavenCli;.encryption(Lorg/apache/maven/cli/CliRequest;)V|Ljava/lang/Exception;#1#passwd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,passwd,passwd,VariableName,password,MethodName:encryption;
Lorg/slf4j/impl/SimpleLogger;.CONFIG_PARAMS)Lorg/slf4j/impl/SimpleLoggerConfiguration;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLogger.java;,params,CONFIG_PARAMS,FieldName,parameters,
Lorg/apache/maven/plugin/PluginParameterException;.buildDiagnosticMessage()Ljava/lang/String;#params,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterException.java;,params,params,VariableName,parameters,MethodName:buildDiagnosticMessage;
Lorg/apache/maven/plugin/PluginParameterException;.buildDiagnosticMessage()Ljava/lang/String;#0#0#param,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterException.java;,param,param,VariableName,parameter,MethodName:buildDiagnosticMessage;
Lorg/slf4j/impl/SimpleLogger;.trace(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V#param1#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLogger.java;,param,param1,ParameterName,parameter,MethodName:trace;
Lorg/slf4j/impl/SimpleLogger;.trace(Ljava/lang/String;Ljava/lang/Object;)V#param1#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLogger.java;,param,param1,ParameterName,parameter,MethodName:trace;
Lorg/apache/maven/plugin/descriptor/PluginDescriptorBuilder;.buildComponentDescriptor(Lorg/codehaus/plexus/configuration/PlexusConfiguration;Lorg/apache/maven/plugin/descriptor/PluginDescriptor;)Lorg/apache/maven/plugin/descriptor/MojoDescriptor;|Lorg/codehaus/plexus/configuration/PlexusConfigurationException;#0#0#paramConfig,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilder.java;,param,paramConfig,VariableName,parameter,MethodName:buildComponentDescriptor;
Lorg/slf4j/impl/SimpleLogger;.debug(Ljava/lang/String;Ljava/lang/Object;)V#param1#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLogger.java;,param,param1,ParameterName,parameter,MethodName:debug;
Lorg/slf4j/impl/SimpleLogger;.debug(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V#param1#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLogger.java;,param,param1,ParameterName,parameter,MethodName:debug;
Lorg/slf4j/impl/SimpleLogger;.debug(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V#param2#0#2,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLogger.java;,param,param2,ParameterName,parameter,MethodName:debug;
Lorg/apache/maven/plugin/internal/ValidatingConfigurationListener;.(Ljava/lang/Object;Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Lorg/codehaus/plexus/component/configurator/ConfigurationListener;)V#0#param,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/ValidatingConfigurationListener.java;,param,param,VariableName,parameter,MethodName:ValidatingConfigurationListener;
Lorg/apache/maven/project/ModelUtilsTest;.createPlugin(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Lorg/apache/maven/model/Plugin;#0#0#param,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/project/ModelUtilsTest.java;,param,param,VariableName,parameter,MethodName:createPlugin;
Lorg/apache/maven/plugin/PluginParameterException;.decomposeParameterIntoUserInstructions(Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Lorg/apache/maven/plugin/descriptor/Parameter;Ljava/lang/StringBuilder;)V#param#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterException.java;,param,param,ParameterName,parameter,MethodName:decomposeParameterIntoUserInstructions;
Lorg/apache/maven/model/interpolation/StringSearchModelInterpolatorTest;.testInterpolateObjectWithStringToStringMapField()V|Ljava/lang/Exception;#p,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/StringSearchModelInterpolatorTest.java;,p,p,VariableName,properties,MethodName:testInterpolateObjectWithStringToStringMapField;
Lorg/apache/maven/project/inheritance/t01/ProjectInheritanceTest;.testProjectInheritance()V|Ljava/lang/Exception;#p1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/project/inheritance/t01/ProjectInheritanceTest.java;,p,p1,VariableName,project,MethodName:testProjectInheritance;
Lorg/apache/maven/project/inheritance/t01/ProjectInheritanceTest;.testProjectInheritance()V|Ljava/lang/Exception;#p0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/project/inheritance/t01/ProjectInheritanceTest.java;,p,p0,VariableName,project,MethodName:testProjectInheritance;
Lorg/apache/maven/settings/SettingsUtilsTest;.testRoundTripProfiles()V#p,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/settings/SettingsUtilsTest.java;,p,p,VariableName,profile,MethodName:testRoundTripProfiles;
Lorg/apache/maven/project/MavenProjectTest;.testUndefinedOutputDirectory()V|Ljava/lang/Exception;#p,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/project/MavenProjectTest.java;,p,p,VariableName,project,MethodName:testUndefinedOutputDirectory;
Lorg/apache/maven/execution/DefaultMavenExecutionRequestPopulatorTest;.testPluginRepositoryInjection()V|Ljava/lang/Exception;#p,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/execution/DefaultMavenExecutionRequestPopulatorTest.java;,p,p,VariableName,profile,MethodName:testPluginRepositoryInjection;
Lorg/apache/maven/model/interpolation/StringSearchModelInterpolatorTest;.createModelBuildingRequest(Ljava/util/Properties;)Lorg/apache/maven/model/building/ModelBuildingRequest;#p#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/StringSearchModelInterpolatorTest.java;,p,p,ParameterName,problem,MethodName:createModelBuildingRequest;
Lorg/apache/maven/model/profile/activation/PropertyProfileActivatorTest;.testNullSafe()V|Ljava/lang/Exception;#p,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/profile/activation/PropertyProfileActivatorTest.java;,p,p,VariableName,profile,MethodName:testNullSafe;
Lorg/apache/maven/model/interpolation/StringSearchModelInterpolatorTest;.testInterpolateObjectWithStringArrayListField()V|Ljava/lang/Exception;#p,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/StringSearchModelInterpolatorTest.java;,p,p,VariableName,properties,MethodName:testInterpolateObjectWithStringArrayListField;
Lorg/apache/maven/plugin/logging/SystemStreamLog;.error(Ljava/lang/Throwable;)V#pWriter,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/logging/SystemStreamLog.java;,p,pWriter,VariableName,print,MethodName:error;
Lorg/apache/maven/project/MavenProjectTest;.testCloneWithActiveProfile()V|Ljava/lang/Exception;#activeProfilesOrig,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/project/MavenProjectTest.java;,orig,activeProfilesOrig,VariableName,original,MethodName:testCloneWithActiveProfile;
Lorg/apache/maven/toolchain/MisconfiguredToolchainException;.(Ljava/lang/String;Ljava/lang/Throwable;)V#orig#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/toolchain/MisconfiguredToolchainException.java;,orig,orig,ParameterName,original,MethodName:MisconfiguredToolchainException;
Lorg/apache/maven/artifact/versioning/ComparableVersionTest;.testLocaleIndependent()V#orig,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/ComparableVersionTest.java;,orig,orig,VariableName,original,MethodName:testLocaleIndependent;
Lorg/apache/maven/repository/legacy/LegacyRepositorySystem;.resolve(Lorg/apache/maven/artifact/resolver/ArtifactResolutionRequest;)Lorg/apache/maven/artifact/resolver/ArtifactResolutionResult;#0#0#0#orig,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/LegacyRepositorySystem.java;,orig,orig,VariableName,original,MethodName:resolve;
Lorg/apache/maven/cli/MavenCliTest;.origBasedir)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/test/java/org/apache/maven/cli/MavenCliTest.java;,orig,origBasedir,FieldName,original,
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateOrganizationNameCorrectly()V|Ljava/lang/Exception;#orgName,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,org,orgName,VariableName,organization,MethodName:testShouldInterpolateOrganizationNameCorrectly;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateOrganizationNameCorrectly()V|Ljava/lang/Exception;#org,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,org,org,VariableName,organization,MethodName:testShouldInterpolateOrganizationNameCorrectly;
Lorg/apache/maven/plugin/DefaultPluginRealmCache$CacheKey;.hash(Ljava/lang/Object;)I#obj#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginRealmCache.java;,obj,obj,ParameterName,object,MethodName:hash;
Lorg/apache/maven/artifact/resolver/filter/OrArtifactFilter;.equals(Ljava/lang/Object;)Z#obj#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java;,obj,obj,ParameterName,object,MethodName:equals;
Lorg/apache/maven/model/Extension;.equal<T:Ljava/lang/Object;>(TT;TT;)Z#obj2#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model/target/generated-sources/modello/org/apache/maven/model/Extension.java;,obj,obj2,ParameterName,object,MethodName:equal;
Lorg/apache/maven/model/interpolation/StringSearchModelInterpolatorTest;.testInterpolateObjectWithStringToStringArrayMapField()V|Ljava/lang/Exception;#obj,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/StringSearchModelInterpolatorTest.java;,obj,obj,VariableName,object,MethodName:testInterpolateObjectWithStringToStringArrayMapField;
Lorg/apache/maven/repository/MetadataGraphNode;.equals(Ljava/lang/Object;)Z#obj#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/MetadataGraphNode.java;,obj,obj,ParameterName,object,MethodName:equals;
Lorg/apache/maven/artifact/resolver/filter/AndArtifactFilter;.equals(Ljava/lang/Object;)Z#obj#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/AndArtifactFilter.java;,obj,obj,ParameterName,object,MethodName:equals;
Lorg/apache/maven/settings/Repository;.equals(Ljava/lang/Object;)Z#obj#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-settings/target/generated-sources/modello/org/apache/maven/settings/Repository.java;,obj,obj,ParameterName,object,MethodName:equals;
Lorg/apache/maven/model/interpolation/StringSearchModelInterpolatorTest;.testInterpolateObjectWithUnmodifiableStringToStringMapField()V|Ljava/lang/Exception;#obj,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/StringSearchModelInterpolatorTest.java;,obj,obj,VariableName,object,MethodName:testInterpolateObjectWithUnmodifiableStringToStringMapField;
Lorg/apache/maven/model/Extension;.equal<T:Ljava/lang/Object;>(TT;TT;)Z#obj1#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model/target/generated-sources/modello/org/apache/maven/model/Extension.java;,obj,obj1,ParameterName,object,MethodName:equal;
Lorg/apache/maven/toolchain/DefaultToolchain;.equals(Ljava/lang/Object;)Z#obj#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/toolchain/DefaultToolchain.java;,obj,obj,ParameterName,object,MethodName:equals;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.assertColllectorState(IIILorg/apache/maven/model/building/SimpleProblemCollector;)V#numErrors#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,num,numErrors,ParameterName,number,MethodName:assertColllectorState;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.assertCollectorState(IIILorg/apache/maven/model/building/SimpleProblemCollector;)V#numWarnings#0#2,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,num,numWarnings,ParameterName,number,MethodName:assertCollectorState;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.assertCollectorState(IIILorg/apache/maven/model/building/SimpleProblemCollector;)V#numErrors#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,num,numErrors,ParameterName,number,MethodName:assertCollectorState;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.assertColllectorState(IIILorg/apache/maven/model/building/SimpleProblemCollector;)V#numWarnings#0#2,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,num,numWarnings,ParameterName,number,MethodName:assertColllectorState;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.assertColllectorState(IIILorg/apache/maven/model/building/SimpleProblemCollector;)V#numFatals#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,num,numFatals,ParameterName,number,MethodName:assertColllectorState;
Lorg/apache/maven/artifact/versioning/VersionRangeTest;.CHECK_NUM_RESTRICTIONS)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/VersionRangeTest.java;,num,CHECK_NUM_RESTRICTIONS,FieldName,number,
Lorg/apache/maven/artifact/resolver/AbstractArtifactResolutionException;.constructArtifactPath(Ljava/util/List<Ljava/lang/String;>;Ljava/lang/String;)Ljava/lang/String;#0#num,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/AbstractArtifactResolutionException.java;,num,num,VariableName,number,MethodName:constructArtifactPath;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.assertCollectorState(IIILorg/apache/maven/model/building/SimpleProblemCollector;)V#numFatals#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,num,numFatals,ParameterName,number,MethodName:assertCollectorState;
Lorg/apache/maven/lifecycle/internal/MojoDescriptorCreator;.getMojoDescriptor(Ljava/lang/String;Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/project/MavenProject;)Lorg/apache/maven/plugin/descriptor/MojoDescriptor;|Lorg/apache/maven/plugin/PluginNotFoundException;|Lorg/apache/maven/plugin/PluginResolutionException;|Lorg/apache/maven/plugin/PluginDescriptorParsingException;|Lorg/apache/maven/plugin/MojoNotFoundException;|Lorg/apache/maven/plugin/prefix/NoPluginFoundForPrefixException;|Lorg/apache/maven/plugin/InvalidPluginDescriptorException;|Lorg/apache/maven/plugin/version/PluginVersionResolutionException;#numTokens,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoDescriptorCreator.java;,num,numTokens,VariableName,number,MethodName:getMojoDescriptor;
Lorg/apache/maven/model/interpolation/StringSearchModelInterpolatorTest;.testConcurrentInterpolation()V|Ljava/lang/Exception;#numItems,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/StringSearchModelInterpolatorTest.java;,num,numItems,VariableName,number,MethodName:testConcurrentInterpolation;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.resolveExtensionArtifacts(Lorg/apache/maven/model/Plugin;Ljava/util/List<Lorg/eclipse/aether/repository/RemoteRepository;>;Lorg/eclipse/aether/RepositorySystemSession;)Ljava/util/List<Lorg/apache/maven/artifact/Artifact;>;|Lorg/apache/maven/plugin/PluginResolutionException;#nlg,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,nlg,nlg,VariableName,node list generator,MethodName:resolveExtensionArtifacts;
Lorg/apache/maven/cli/internal/BootstrapCoreExtensionManager;.resolveExtension(Lorg/apache/maven/cli/internal/extension/model/CoreExtension;Lorg/eclipse/aether/RepositorySystemSession;Ljava/util/List<Lorg/eclipse/aether/repository/RemoteRepository;>;Lorg/eclipse/aether/graph/DependencyFilter;)Ljava/util/List<Lorg/eclipse/aether/artifact/Artifact;>;|Lorg/apache/maven/plugin/PluginResolutionException;#nlg,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/internal/BootstrapCoreExtensionManager.java;,nlg,nlg,VariableName,node list generator,MethodName:resolveExtension;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.toMavenArtifacts(Lorg/eclipse/aether/graph/DependencyNode;Lorg/eclipse/aether/util/graph/visitor/PreorderNodeListGenerator;)Ljava/util/List<Lorg/apache/maven/artifact/Artifact;>;#nlg#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,nlg,nlg,ParameterName,node list generator,MethodName:toMavenArtifacts;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.createPluginRealm(Lorg/apache/maven/plugin/descriptor/PluginDescriptor;Lorg/apache/maven/execution/MavenSession;Ljava/lang/ClassLoader;Ljava/util/Map<Ljava/lang/String;Ljava/lang/ClassLoader;>;Lorg/eclipse/aether/graph/DependencyFilter;)V|Lorg/apache/maven/plugin/PluginResolutionException;|Lorg/apache/maven/plugin/PluginContainerException;#nlg,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,nlg,nlg,VariableName,node list generator,MethodName:createPluginRealm;
Lorg/apache/maven/settings/io/xpp3/SettingsXpp3Reader;.getFloatValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)F|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-settings/target/generated-sources/modello/org/apache/maven/settings/io/xpp3/SettingsXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getFloatValue;
Lorg/apache/maven/cli/internal/extension/model/io/xpp3/CoreExtensionsXpp3Reader;.getDoubleValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)D|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/target/generated-sources/modello/org/apache/maven/cli/internal/extension/model/io/xpp3/CoreExtensionsXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getDoubleValue;
