id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Ljava/io/IOException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/TestCycles.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/io/ObjectCollectionWriterTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-community/src/main/java/org/pdfsam/community/PdfsamCommunityConfig.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfDestinationPaneTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/CreateOutputDirectoryDialogController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/LenientTaskExecutionDialogControllerTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/ui/DefaultStageServiceTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/SAMBoxPdfLoadServiceTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-community/src/main/java/org/pdfsam/community/PdfsamCommunity.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsablePdfOutputFieldTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/test/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/SetDestinationRequestTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/PdfsamApp.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/InputPdfArgumentsControllerTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/test/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsablePdfInputFieldTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/test/java/org/pdfsam/merge/MergeParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/OpenWithDialogTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/OverwriteDialogControllerUITest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/XmlUtilsTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/configuration/JarSignatureFilterTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-alternate-mix/src/test/java/org/pdfsam/alternatemix/AlternateMixParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/module/PreferencesUsageDataStore.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableOutputDirectoryFieldTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/ui/JsonWorkspaceServiceTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/CreateOutputDirectoryDialogControllerTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/ui/DefaultStageService.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/validation/FileValidatorTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/OpenWithDialogControllerTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/BookmarksLevelSAMBoxLoaderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/premium/DefaultPremiumModulesService.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/test/java/org/pdfsam/extract/ExtractParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/test/java/org/pdfsam/rotate/RotateParametersBuilderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/OpenFileController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableDirectoryFieldTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/task/BulkRotateTaskTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/validation/DirectoryValidatorTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/configuration/EnhancedClassloaderProvider.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/ui/PreferencesRecentWorkspacesServiceTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableFileFieldTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/module/PreferencesUsageDataStoreTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/validation/FileTypeValidatorTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-community/src/test/java/org/pdfsam/community/PdfsamCommunityTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/update/DefaultUpdateService.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/news/DefaultNewsService.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/configuration/EnhancedClassloaderProviderTest.java;,ClassName,,,,,,,,,,,,,,,,IOException,io,input output
Lorg/pdfsam/ui/io/PdfVersionFilterTest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionFilterTest.java;,ClassName,,,,,MethodName:add;MethodName:failingRemove;MethodName:keepMaxAsRequired;MethodName:remove;MethodName:failingAdd;,,author Andrea Vacondio;,,,,,,,,,PdfVersionFilterTest,pdf,portable document format
Lorg/pdfsam/splitbysize/SplitOptionsPane;.lambda$0(Lorg/pdfsam/splitbysize/SizeUnitRadio;)V#r#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitOptionsPane.java;,VariableName,,,,,,,,ClassName:SizeUnitRadio;,ClassName:SplitOptionsPane;,,,,,MethodName:SplitOptionsPane;,,r,r,radio
Lorg/pdfsam/ui/commons/UrlButtonTest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/UrlButtonTest.java;,ClassName,,,ClassName:GuiTest;,,MethodName:nullUrl;MethodName:emptyUrl;MethodName:getRootNode;MethodName:eventSent;,FieldName:URL;FieldName:clearStudio;,author Andrea Vacondio;,,,,,,,,,UrlButtonTest,url,uniform resource locator
Lorg/pdfsam/ui/dashboard/preference/PreferencePaneTest;.INIT_FX)Lorg/pdfsam/test/InitializeAndApplyJavaFxThreadRule;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dashboard/preference/PreferencePaneTest.java;,FieldName,,,,,,,,ClassName:InitializeAndApplyJavaFxThreadRule;,ClassName:PreferencePaneTest;,ClassName:InitializeAndApplyJavaFxThreadRule;,,,,,,INIT_FX,init,initialize
Lorg/pdfsam/ui/UIServiceConfig;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/Services.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/ui/UIServiceConfig.java;,ClassName,,,,,MethodName:workspaces;MethodName:recentWorkspaces;MethodName:stage;,,author Andrea Vacondio;,,,,,,,,,UIServiceConfig,ui,user interface
Lorg/pdfsam/ui/selection/multiple/SelectionTable;.lambda$37(Ljavafx/scene/control/TableRow;Ljavafx/scene/input/MouseEvent;)V#0#0#cc,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;,VariableName,,,,,,,,ClassName:ClipboardContent;,ClassName:SelectionTable;,ClassName:ClipboardContent;,,,,MethodName:initDragAndDrop;,,cc,cc,clipboard content
Lorg/pdfsam/support/params/ConversionUtils;.parsePageNumber(Ljava/lang/String;)I|Lorg/sejda/conversion/exception/ConversionException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/support/params/ConversionUtils.java;,VariableName,,,,,,,,ClassName:NumberFormatException;,ClassName:ConversionUtils;,,,,,MethodName:parsePageNumber;,,nfe,nfe,number format exception
Lorg/pdfsam/ui/io/PdfVersionCombo;.lambda$2(Lorg/sejda/model/pdf/PdfVersion;Lorg/pdfsam/ui/io/PdfVersionCombo$PdfVersionComboItem;)Z#t#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java;,VariableName,,,,,,,,ClassName:PdfVersionComboItem;,ClassName:PdfVersionCombo;,,,,,MethodName:setFilteredItems;,,t,t,item
Lorg/pdfsam/ui/io/PdfVersionCombo$PdfVersionComboItem;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionComboTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfDestinationPane.java;,ClassName,ClassName:DefaultPdfVersionComboItem;ClassName:SameAsSourceComboItem;,,,,MethodName:getVersion;MethodName:isHigherOrEqual;,,Default implementations for items to be used as a model for the link PdfVersionCombo author Andrea Vacondio Combo item to let the user select the same PDF version of the selected input document author Andrea Vacondio Item for a link PdfVersionCombo author Andrea Vacondio;,,,,,,,,,PdfVersionComboItem,pdf,portable document format
Lorg/pdfsam/UncaughtExceptionLogger;.uncaughtException(Ljava/lang/Thread;Ljava/lang/Throwable;)V#t#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/UncaughtExceptionLogger.java;,ParameterName,,,,,,,,ClassName:Thread;,,,,,,MethodName:uncaughtException;,,t,t,thread
Lorg/pdfsam/ui/io/BrowsableFileField;.dragConsume(Ljavafx/scene/input/DragEvent;Ljava/util/function/Consumer<Ljavafx/scene/input/DragEvent;>;)V#c#0#1,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/BrowsableFileField.java;,ParameterName,,,,,,,,ClassName:Consumer<DragEvent>;,,,,,,MethodName:dragConsume;,MethodName:onDragDropped;MethodName:onDragOverConsumer;,c,c,consumer
Lorg/pdfsam/ui/selection/PasswordFieldPopupTest;.pwdSentOnEnterKey()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/PasswordFieldPopupTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:PasswordFieldPopupTest;,,,,,,,pwdSentOnEnterKey,pwd,password
Lorg/sejda/sambox/input/PDFParser;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/BookmarksLevelSAMBoxLoaderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/pdf/SAMBoxPdfLoadService.java;,ClassName,,,,,,,,,,,,,,,,PDFParser,pdf,portable document format
Lorg/pdfsam/ui/commons/UrlButton;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/UrlButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/UrlButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/modules/ModulesDashboardTile.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/about/AboutDashboardPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/news/News.java;,ClassName,,,ClassName:Button;,,MethodName:UrlButton;MethodName:styledUrlButton;MethodName:urlButton;,,Button opening the default browser to the configured url when pressed author Andrea Vacondio factory methods to create an url button with default link Style BUTTON style param text optional button text param url param icon optional icon return Factory method to create an link UrlButton param text optional button text param url param icon optional icon param style optional style classes return;,,,,,,,,,UrlButton,url,uniform resource locator
Lorg/pdfsam/ui/io/BrowsableOutputDirectoryFieldTest;.validUTFSpecialChars()V|Ljava/io/IOException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableOutputDirectoryFieldTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:BrowsableOutputDirectoryFieldTest;,,,,,,,validUTFSpecialChars,utf,unicode transformation format
Lorg/pdfsam/module/ModuleInputOutputType;.SINGLE_PDF)Lorg/pdfsam/module/ModuleInputOutputType;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/test/DefaultPriorityTestModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/ui/InputPdfArgumentsLoadRequestTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/ui/InputPdfArgumentsLoadRequest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/module/OpenButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/module/FooterTest.java;,VariableName,,,,,,,,ClassName:ModuleInputOutputType;,ClassName:InputPdfArgumentsLoadRequest;ClassName:RotateModule;ClassName:ExtractModule;ClassName:SplitByBookmarksModule;ClassName:FooterTest;ClassName:AlternateMixModule;ClassName:ModuleConfig;ClassName:SplitModule;ClassName:SplitBySizeModule;ClassName:OpenButtonTest;ClassName:DefaultPriorityTestModule;ClassName:ModuleConfig;ClassName:InputPdfArgumentsLoadRequestTest;ClassName:MergeModule;,FieldName:descriptor;FieldName:descriptor;VariableName:button;FieldName:descriptor;FieldName:descriptor;FieldName:descriptor;VariableName:button;FieldName:descriptor;,MethodName:inputTypes;,ParameterName:inputTypes;,,MethodName:setUp;MethodName:getRootNode;MethodName:requiredInputTyle;MethodName:openButton;MethodName:requiredInputTyle;MethodName:openButton;,,SINGLE_PDF,pdf,portable document format
Lorg/pdfsam/support/filter/FileFilterTypeTest;.testHtml()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/filter/FileFilterTypeTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:FileFilterTypeTest;,,,,,,,testHtml,html,hyper text markup language
Lorg/pdfsam/ui/info/SummaryTabTest;.assertInfoIsDisplayed(Ljava/util/List<Ljavafx/beans/value/ChangeListener<-Ljava/lang/String;>;>;Lorg/pdfsam/pdf/PdfDocumentDescriptor;)V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/SummaryTabTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:SummaryTabTest;,,,,ParameterName:descriptor;ParameterName:listeners;,,,assertInfoIsDisplayed,info,information
Lorg/pdfsam/support/filter/FileFilterTypeTest;.testXml()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/filter/FileFilterTypeTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:FileFilterTypeTest;,,,,,,,testXml,xml,extensible markup language
Lorg/pdfsam/ui/JsonWorkspaceService;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/ui/UIServiceConfig.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/ui/JsonWorkspaceServiceTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/ui/JsonWorkspaceService.java;,ClassName,,,ClassName:WorkspaceService;,,MethodName:loadWorkspace;MethodName:saveWorkspace;,FieldName:LOG;,Implementation of the workspace service where data is stored and loaded in json format author Andrea Vacondio;,,,,,,,,,JsonWorkspaceService,json,javascript object notation
Lorg/pdfsam/support/XmlUtilsTest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/XmlUtilsTest.java;,ClassName,,,,,MethodName:setUp;MethodName:nullSafeGetStringAttribute;,FieldName:doc;,author Andrea Vacondio;,,,,,,,,,XmlUtilsTest,xml,extensible markup language
Lorg/pdfsam/ui/selection/multiple/SelectionTable;.lambda$24(Ljavafx/scene/control/TableView;)Ljavafx/scene/control/TableRow;#tv#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;,VariableName,,,,,,,,ClassName:TableView<SelectionTableRowData>;,ClassName:SelectionTable;,,,,,MethodName:initDragAndDrop;,,tv,tv,table view
Lorg/pdfsam/split/SplitModule;.lambda$1(Ljava/util/function/Consumer;Lorg/pdfsam/support/params/SinglePdfSourceMultipleOutputParametersBuilder;)V#b#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java;,VariableName,,,,,,,,ClassName:SinglePdfSourceMultipleOutputParametersBuilder<? extends AbstractSplitByPageParameters>;,ClassName:SplitModule;,,MethodName:apply;MethodName:apply;MethodName:apply;MethodName:apply;,ParameterName:builder;ParameterName:builder;ParameterName:builder;ParameterName:builder;,,MethodName:getBuilder;,,b,b,builder
Lorg/pdfsam/ui/log/LogStage;.lambda$1(Ljavafx/scene/input/KeyEvent;)V#k#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/log/LogStage.java;,VariableName,,,,,,,,ClassName:KeyEvent;,ClassName:LogStage;,,,,,MethodName:LogStage;,,k,k,key
Lorg/pdfsam/ui/io/BrowsableDirectoryFieldUITest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableDirectoryFieldUITest.java;,ClassName,,,ClassName:GuiTest;,,MethodName:setGraphic;MethodName:invalidBlank;MethodName:nullGraphicDoesntExplode;MethodName:dragAndDropExistingFile;MethodName:getRootNode;MethodName:dragAndDropExistingDirectory;MethodName:copyPasteNoQuotes;MethodName:validBlank;MethodName:copyPasteInQuotes;,FieldName:folder;FieldName:clearStudio;,author Andrea Vacondio;,,,,,,,,,BrowsableDirectoryFieldUITest,ui,user interface
Lorg/pdfsam/ui/info/SummaryTabTest;.lambda$5(Ljava/util/List;Ljavafx/beans/value/ChangeListener;)V#l#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/info/SummaryTabTest.java;,VariableName,,,,,,,,ClassName:ChangeListener<? super String>;,ClassName:SummaryTabTest;,,,,,MethodName:assertInfoIsDisplayed;,,l,l,listener
Lorg/pdfsam/ui/banner/NewsButton;.UP_TO_DATE_CSS_CLASS)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/banner/NewsButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/banner/NewsButton.java;,FieldName,,,,,,,,ClassName:String;,ClassName:NewsButton;,,,,,,,UP_TO_DATE_CSS_CLASS,css,cascading style sheets
Lorg/pdfsam/ui/selection/multiple/SelectionTable;.lambda$0(Lorg/pdfsam/ui/selection/multiple/TableColumnProvider;)V#c#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;,VariableName,,,,,,,,ClassName:TableColumnProvider<?>;,ClassName:SelectionTable;,,,,,MethodName:SelectionTable;,,c,c,column
Lorg/pdfsam/TestUtils;.testEqualsAndHashCodes<T:Ljava/lang/Object;>(TT;TT;TT;TT;)V#eq1#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/TestUtils.java;,ParameterName,,,,,,,Test that the equals and hashCode implementations respect the general rules being reflexive transitive and symmetric param T param eq equal instance param eq equal instance param eq equal instance param diff not equal instance symmetric transitive reflexive not instance of;,ClassName:T;,,,,,,MethodName:testEqualsAndHashCodes;,,eq1,eq,equal
Lorg/pdfsam/support/io/FileType;.HTML)Lorg/pdfsam/support/io/FileType;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/validation/FileTypeValidatorTest.java;,VariableName,,,,,,,,ClassName:FileType;,ClassName:FileTypeValidatorTest;,VariableName:victim;VariableName:victim;,MethodName:existingFileType;,ParameterName:type;,,MethodName:allowBlank;MethodName:existingHtml;,,HTML,html,hyper text markup language
Lorg/pdfsam/ui/commons/RadioButtonDrivenTextFieldsPaneTest;.lambda$3(Ljavafx/scene/control/TextField;)Z#f#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/RadioButtonDrivenTextFieldsPaneTest.java;,VariableName,,,,,,,,ClassName:TextField;,ClassName:RadioButtonDrivenTextFieldsPaneTest;,,,,,MethodName:focusedField;,,f,f,field
Lorg/pdfsam/ui/info/SummaryTab;.setPdfProperties()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/SummaryTab.java;,MethodName,,,,,,,,ClassName:void;,ClassName:SummaryTab;,,,,,,,setPdfProperties,pdf,portable document format
Lorg/pdfsam/ui/workarea/QuickbarModuleButtonsProviderTest;.defaultPrio)Lorg/pdfsam/test/DefaultPriorityTestModule;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/workarea/QuickbarModuleButtonsProviderTest.java;,FieldName,,,,,,,,ClassName:DefaultPriorityTestModule;,ClassName:QuickbarModuleButtonsProviderTest;,ClassName:DefaultPriorityTestModule;FieldName:modules;,,,,,,defaultPrio,prio,priority
Ljava/lang/System;.currentTimeMillis()J,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/selection/multiple/LongColumnTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/module/ModuleUsage.java;,MethodName,,,,,,,,ClassName:long;,,VariableName:retVal;,MethodName:usage;MethodName:setLastSeen;,ParameterName:lastSeen;ParameterName:lastSeen;,,,,currentTimeMillis,millis,millisecond
Lorg/pdfsam/ui/info/BaseInfoTab;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/SummaryTab.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/BaseInfoTab.java;,ClassName,ClassName:SummaryTab;,,ClassName:Tab;,,MethodName:grid;MethodName:BaseInfoTab;MethodName:createTitleLabel;MethodName:createValueLabel;,FieldName:grid;,Base class for link Tab in the info panel author Andrea Vacondio Tab displaying a summary of the PDF document information author Andrea Vacondio;,,,,,,,,,BaseInfoTab,info,information
Lorg/pdfsam/ui/commons/ClosePane;.lambda$0(Ljavafx/event/ActionEvent;)V#e#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/ClosePane.java;,VariableName,,,,,,,,ClassName:ActionEvent;,ClassName:ClosePane;,FieldName:defaultHandler;,,,,,,e,e,event
Lorg/pdfsam/ui/dashboard/preference/PreferenceIntTextField;.lambda$0(Lorg/pdfsam/context/UserContext;Lorg/pdfsam/context/IntUserPreference;Ljavafx/beans/value/ObservableValue;Lorg/pdfsam/ui/support/FXValidationSupport$ValidationState;Lorg/pdfsam/ui/support/FXValidationSupport$ValidationState;)V#newVal#0#2,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceIntTextField.java;,VariableName,,,,,,,,ClassName:ValidationState;,ClassName:PreferenceIntTextField;,,,,,MethodName:PreferenceIntTextField;,,newVal,val,validation
